noclear/percellbg : pid 82292, running 240s
[2026-08-28T15:08:19Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 97us  skipped 240/240  total 370us/119  frame 360us/118  clear 99us/119  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T15:08:19Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 104us  skipped 240/240  total 286us/119  frame 270us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T15:08:20Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 124us  skipped 240/240  total 373us/119  frame 360us/118  clear 100us/119  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:20Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 94us  skipped 240/240  total 284us/119  frame 269us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:20Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 102us  skipped 240/240  total 370us/119  frame 357us/118  clear 99us/119  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T15:08:21Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 94us  skipped 240/240  total 285us/119  frame 269us/118  clear 0us/119  upload 0us/119  backgrounds 115us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T15:08:21Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 143us  skipped 240/240  total 383us/119  frame 369us/118  clear 102us/119  upload 0us/119  backgrounds 109us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T15:08:22Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 99us  skipped 240/240  total 289us/119  frame 273us/118  clear 0us/119  upload 0us/119  backgrounds 117us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T15:08:22Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 112us  skipped 240/240  total 371us/119  frame 358us/118  clear 100us/119  upload 0us/119  backgrounds 103us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:08:22Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 111us  skipped 240/240  total 288us/119  frame 274us/118  clear 0us/119  upload 0us/119  backgrounds 117us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T15:08:23Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 169us  skipped 240/240  total 415us/119  frame 399us/118  clear 109us/119  upload 0us/119  backgrounds 119us/119  glyphs 187us/119  decorations -  grid 178x63
[2026-08-28T15:08:23Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 156us  skipped 240/240  total 302us/119  frame 286us/118  clear 0us/119  upload 0us/119  backgrounds 124us/119  glyphs 178us/119  decorations -  grid 178x63
[2026-08-28T15:08:24Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 117us  skipped 240/240  total 379us/119  frame 370us/118  clear 101us/119  upload 0us/119  backgrounds 107us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:24Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 117us  skipped 240/240  total 288us/119  frame 272us/118  clear 0us/119  upload 0us/119  backgrounds 117us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T15:08:25Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 115us  skipped 240/240  total 372us/119  frame 360us/118  clear 100us/119  upload 0us/119  backgrounds 103us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:25Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 115us  skipped 240/240  total 291us/119  frame 278us/118  clear 0us/119  upload 0us/119  backgrounds 119us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T15:08:26Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 136us  skipped 240/240  total 373us/119  frame 364us/118  clear 100us/119  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:26Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 124us  skipped 240/240  total 291us/119  frame 276us/118  clear 0us/119  upload 0us/119  backgrounds 118us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T15:08:26Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 98us  skipped 240/240  total 371us/119  frame 360us/118  clear 99us/119  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T15:08:27Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 85us  skipped 240/240  total 285us/119  frame 266us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:27Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 105us  skipped 240/240  total 372us/119  frame 361us/118  clear 100us/119  upload 0us/119  backgrounds 103us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:08:28Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 117us  skipped 240/240  total 289us/119  frame 275us/118  clear 0us/119  upload 0us/119  backgrounds 118us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T15:08:28Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 113us  skipped 240/240  total 370us/119  frame 357us/118  clear 99us/119  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T15:08:28Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 101us  skipped 240/240  total 283us/119  frame 266us/118  clear 0us/119  upload 0us/119  backgrounds 115us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:29Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 112us  skipped 240/240  total 372us/119  frame 362us/118  clear 100us/119  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:29Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 106us  skipped 240/240  total 286us/119  frame 267us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T15:08:30Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 108us  skipped 240/240  total 371us/119  frame 360us/118  clear 100us/119  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:08:30Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 93us  skipped 240/240  total 282us/119  frame 266us/118  clear 0us/119  upload 0us/119  backgrounds 115us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:08:30Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 121us  skipped 240/240  total 374us/119  frame 361us/118  clear 100us/119  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:31Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 110us  skipped 240/240  total 288us/119  frame 270us/118  clear 0us/119  upload 0us/119  backgrounds 117us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T15:08:31Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 115us  skipped 240/240  total 377us/119  frame 366us/118  clear 100us/119  upload 0us/119  backgrounds 106us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T15:08:32Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 124us  skipped 240/240  total 289us/119  frame 272us/118  clear 0us/119  upload 0us/119  backgrounds 118us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T15:08:32Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 127us  skipped 240/240  total 381us/119  frame 369us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T15:08:33Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 147us  skipped 240/240  total 302us/119  frame 286us/118  clear 0us/119  upload 0us/119  backgrounds 122us/119  glyphs 179us/119  decorations -  grid 178x63
[2026-08-28T15:08:33Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 128us  skipped 240/240  total 390us/119  frame 377us/118  clear 103us/119  upload 0us/119  backgrounds 111us/119  glyphs 176us/119  decorations -  grid 178x63
[2026-08-28T15:08:34Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 131us  skipped 240/240  total 308us/119  frame 292us/118  clear 0us/119  upload 0us/119  backgrounds 126us/119  glyphs 182us/119  decorations -  grid 178x63
[2026-08-28T15:08:34Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 108us  skipped 240/240  total 405us/119  frame 394us/118  clear 105us/119  upload 0us/119  backgrounds 121us/119  glyphs 177us/119  decorations -  grid 178x63
[2026-08-28T15:08:34Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 91us  skipped 240/240  total 303us/119  frame 284us/118  clear 0us/119  upload 0us/119  backgrounds 123us/119  glyphs 179us/119  decorations -  grid 178x63
[2026-08-28T15:08:35Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 122us  skipped 240/240  total 396us/119  frame 383us/118  clear 103us/119  upload 0us/119  backgrounds 116us/119  glyphs 175us/119  decorations -  grid 178x63
[2026-08-28T15:08:35Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 105us  skipped 240/240  total 301us/119  frame 283us/118  clear 0us/119  upload 0us/119  backgrounds 121us/119  glyphs 178us/119  decorations -  grid 178x63
[2026-08-28T15:08:36Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 104us  skipped 240/240  total 385us/119  frame 376us/118  clear 102us/119  upload 0us/119  backgrounds 112us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T15:08:36Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 84us  skipped 240/240  total 284us/119  frame 268us/118  clear 0us/119  upload 0us/119  backgrounds 114us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:36Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 111us  skipped 240/240  total 369us/119  frame 360us/118  clear 99us/119  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T15:08:37Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 109us  skipped 240/240  total 286us/119  frame 270us/118  clear 0us/119  upload 0us/119  backgrounds 117us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T15:08:37Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 106us  skipped 240/240  total 369us/119  frame 361us/118  clear 99us/119  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T15:08:38Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 102us  skipped 240/240  total 285us/119  frame 267us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:38Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 110us  skipped 240/240  total 373us/119  frame 363us/118  clear 100us/119  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T15:08:38Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 106us  skipped 240/240  total 286us/119  frame 272us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T15:08:39Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 97us  skipped 240/240  total 370us/119  frame 360us/118  clear 99us/119  upload 0us/119  backgrounds 102us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T15:08:39Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 102us  skipped 240/240  total 285us/119  frame 270us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T15:08:40Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 113us  skipped 240/240  total 373us/119  frame 362us/118  clear 100us/119  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:08:40Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 103us  skipped 240/240  total 287us/119  frame 270us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T15:08:40Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 99us  skipped 240/240  total 368us/119  frame 360us/118  clear 99us/119  upload 0us/119  backgrounds 102us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T15:08:41Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 110us  skipped 240/240  total 286us/119  frame 271us/118  clear 0us/119  upload 0us/119  backgrounds 117us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T15:08:41Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 138us  skipped 240/240  total 386us/119  frame 369us/118  clear 102us/119  upload 0us/119  backgrounds 109us/119  glyphs 173us/119  decorations -  grid 178x63
[2026-08-28T15:08:42Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 103us  skipped 240/240  total 284us/119  frame 270us/118  clear 0us/119  upload 0us/119  backgrounds 116us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T15:08:42Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 119us  skipped 240/240  total 373us/119  frame 360us/118  clear 100us/119  upload 0us/119  backgrounds 103us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:08:43Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 158us  skipped 240/240  total 311us/119  frame 294us/118  clear 0us/119  upload 0us/119  backgrounds 126us/119  glyphs 184us/119  decorations -  grid 178x63
[2026-08-28T15:08:44Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 194us  skipped 240/240  total 431us/119  frame 421us/118  clear 107us/119  upload 0us/119  backgrounds 120us/119  glyphs 188us/119  decorations -  grid 178x63
[2026-08-28T15:08:44Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 120us  skipped 240/240  total 337us/119  frame 306us/118  clear 0us/119  upload 0us/119  backgrounds 148us/119  glyphs 188us/119  decorations -  grid 178x63
[2026-08-28T15:08:45Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 143us  skipped 240/240  total 437us/119  frame 424us/118  clear 110us/119  upload 0us/119  backgrounds 137us/119  glyphs 189us/119  decorations -  grid 178x63
[2026-08-28T15:08:45Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 122us  skipped 240/240  total 328us/119  frame 310us/118  clear 0us/119  upload 0us/119  backgrounds 137us/119  glyphs 189us/119  decorations -  grid 178x63
[2026-08-28T15:08:45Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 109us  skipped 240/240  total 435us/119  frame 418us/118  clear 109us/119  upload 0us/119  backgrounds 136us/119  glyphs 186us/119  decorations -  grid 178x63
[2026-08-28T15:08:46Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 116us  skipped 240/240  total 315us/119  frame 297us/118  clear 0us/119  upload 0us/119  backgrounds 130us/119  glyphs 184us/119  decorations -  grid 178x63
[2026-08-28T15:08:46Z INFO  alacritree::gpu_timing] gpu grid [noclear always], 240 frames: submit 118us  skipped 240/240  total 417us/119  frame 405us/118  clear 107us/119  upload 0us/119  backgrounds 128us/119  glyphs 181us/119  decorations -  grid 178x63
[2026-08-28T15:08:47Z INFO  alacritree::gpu_timing] gpu grid [noclear gated], 240 frames: submit 102us  skipped 240/240  total 308us/119  frame 290us/118  clear 0us/119  upload 0us/119  backgrounds 127us/119  glyphs 181us/119  decorations -  grid 178x63
