fill/plain : pid 98116, running 240s
[2026-08-28T13:21:28Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 328us  skipped 240/240  total 466us/119  frame 722us/118  upload 0us/119  backgrounds 50us/119  glyphs 415us/119  decorations -  grid 178x63
[2026-08-28T13:21:30Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 324us  skipped 240/240  total 459us/119  frame 713us/118  upload 0us/119  backgrounds 50us/119  glyphs 408us/119  decorations -  grid 178x63
[2026-08-28T13:21:32Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 322us  skipped 240/240  total 460us/119  frame 718us/118  upload 0us/119  backgrounds 51us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:21:33Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 350us  skipped 240/240  total 462us/119  frame 716us/118  upload 0us/119  backgrounds 50us/119  glyphs 412us/119  decorations -  grid 178x63
[2026-08-28T13:21:35Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 344us  skipped 240/240  total 460us/119  frame 720us/118  upload 0us/119  backgrounds 50us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:21:36Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 338us  skipped 240/240  total 461us/119  frame 716us/118  upload 0us/119  backgrounds 50us/119  glyphs 411us/119  decorations -  grid 178x63
[2026-08-28T13:21:37Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 253us  skipped 240/240  total 323us/119  frame 485us/118  upload 0us/119  backgrounds 31us/119  glyphs 292us/119  decorations -  grid 178x63
[2026-08-28T13:21:38Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 242us  skipped 240/240  total 322us/119  frame 485us/118  upload 0us/119  backgrounds 32us/119  glyphs 291us/119  decorations -  grid 178x63
[2026-08-28T13:21:39Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 238us  skipped 240/240  total 343us/119  frame 515us/118  upload 0us/119  backgrounds 34us/119  glyphs 309us/119  decorations -  grid 178x63
[2026-08-28T13:21:40Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 241us  skipped 240/240  total 344us/119  frame 510us/118  upload 0us/119  backgrounds 34us/119  glyphs 310us/119  decorations -  grid 178x63
[2026-08-28T13:21:41Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 232us  skipped 240/240  total 345us/119  frame 516us/118  upload 0us/119  backgrounds 34us/119  glyphs 310us/119  decorations -  grid 178x63
[2026-08-28T13:21:42Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 229us  skipped 240/240  total 344us/119  frame 514us/118  upload 0us/119  backgrounds 34us/119  glyphs 310us/119  decorations -  grid 178x63
[2026-08-28T13:21:43Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 253us  skipped 240/240  total 343us/119  frame 516us/118  upload 0us/119  backgrounds 34us/119  glyphs 309us/119  decorations -  grid 178x63
[2026-08-28T13:21:44Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 240us  skipped 240/240  total 343us/119  frame 511us/118  upload 0us/119  backgrounds 34us/119  glyphs 309us/119  decorations -  grid 178x63
[2026-08-28T13:21:45Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 247us  skipped 240/240  total 326us/119  frame 492us/118  upload 0us/119  backgrounds 32us/119  glyphs 294us/119  decorations -  grid 178x63
[2026-08-28T13:21:46Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 244us  skipped 240/240  total 337us/119  frame 508us/118  upload 0us/119  backgrounds 34us/119  glyphs 303us/119  decorations -  grid 178x63
[2026-08-28T13:21:48Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 242us  skipped 240/240  total 343us/119  frame 514us/118  upload 0us/119  backgrounds 34us/119  glyphs 309us/119  decorations -  grid 178x63
[2026-08-28T13:21:49Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 249us  skipped 240/240  total 340us/119  frame 512us/118  upload 0us/119  backgrounds 34us/119  glyphs 306us/119  decorations -  grid 178x63
[2026-08-28T13:21:49Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 239us  skipped 240/240  total 340us/119  frame 513us/118  upload 0us/119  backgrounds 34us/119  glyphs 306us/119  decorations -  grid 178x63
[2026-08-28T13:21:51Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 255us  skipped 240/240  total 343us/119  frame 512us/118  upload 0us/119  backgrounds 34us/119  glyphs 309us/119  decorations -  grid 178x63
[2026-08-28T13:21:51Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 238us  skipped 240/240  total 334us/119  frame 507us/118  upload 0us/119  backgrounds 34us/119  glyphs 300us/119  decorations -  grid 178x63
[2026-08-28T13:21:52Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 235us  skipped 240/240  total 309us/119  frame 457us/118  upload 0us/119  backgrounds 30us/119  glyphs 279us/119  decorations -  grid 178x63
[2026-08-28T13:21:53Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 298us  skipped 240/240  total 451us/119  frame 705us/118  upload 0us/119  backgrounds 50us/119  glyphs 400us/119  decorations -  grid 178x63
[2026-08-28T13:21:55Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 318us  skipped 240/240  total 460us/119  frame 714us/118  upload 0us/119  backgrounds 50us/119  glyphs 409us/119  decorations -  grid 178x63
[2026-08-28T13:21:57Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 335us  skipped 240/240  total 464us/119  frame 719us/118  upload 0us/119  backgrounds 50us/119  glyphs 414us/119  decorations -  grid 178x63
[2026-08-28T13:21:58Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 343us  skipped 240/240  total 475us/119  frame 792us/118  upload 0us/119  backgrounds 51us/119  glyphs 425us/119  decorations -  grid 178x63
[2026-08-28T13:22:00Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 326us  skipped 240/240  total 467us/119  frame 726us/118  upload 0us/119  backgrounds 50us/119  glyphs 417us/119  decorations -  grid 178x63
[2026-08-28T13:22:01Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 324us  skipped 240/240  total 463us/119  frame 721us/118  upload 0us/119  backgrounds 50us/119  glyphs 413us/119  decorations -  grid 178x63
[2026-08-28T13:22:03Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 342us  skipped 240/240  total 470us/119  frame 725us/118  upload 0us/119  backgrounds 50us/119  glyphs 421us/119  decorations -  grid 178x63
[2026-08-28T13:22:05Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 338us  skipped 240/240  total 469us/119  frame 718us/118  upload 0us/119  backgrounds 51us/119  glyphs 419us/119  decorations -  grid 178x63
[2026-08-28T13:22:06Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 303us  skipped 240/240  total 461us/119  frame 714us/118  upload 0us/119  backgrounds 50us/119  glyphs 411us/119  decorations -  grid 178x63
[2026-08-28T13:22:08Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 300us  skipped 240/240  total 465us/119  frame 717us/118  upload 0us/119  backgrounds 51us/119  glyphs 414us/119  decorations -  grid 178x63
[2026-08-28T13:22:09Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 337us  skipped 240/240  total 462us/119  frame 718us/118  upload 0us/119  backgrounds 50us/119  glyphs 411us/119  decorations -  grid 178x63
[2026-08-28T13:22:11Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 310us  skipped 240/240  total 463us/119  frame 715us/118  upload 0us/119  backgrounds 51us/119  glyphs 412us/119  decorations -  grid 178x63
[2026-08-28T13:22:12Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 300us  skipped 240/240  total 459us/119  frame 717us/118  upload 0us/119  backgrounds 50us/119  glyphs 409us/119  decorations -  grid 178x63
[2026-08-28T13:22:13Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 342us  skipped 240/240  total 462us/119  frame 717us/118  upload 0us/119  backgrounds 51us/119  glyphs 411us/119  decorations -  grid 178x63
[2026-08-28T13:22:15Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 316us  skipped 240/240  total 459us/119  frame 713us/118  upload 0us/119  backgrounds 50us/119  glyphs 409us/119  decorations -  grid 178x63
[2026-08-28T13:22:16Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 326us  skipped 240/240  total 462us/119  frame 715us/118  upload 0us/119  backgrounds 50us/119  glyphs 411us/119  decorations -  grid 178x63
[2026-08-28T13:22:17Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 335us  skipped 240/240  total 464us/119  frame 717us/118  upload 0us/119  backgrounds 50us/119  glyphs 413us/119  decorations -  grid 178x63
[2026-08-28T13:22:19Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 345us  skipped 240/240  total 461us/119  frame 717us/118  upload 0us/119  backgrounds 50us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:22:20Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 322us  skipped 240/240  total 457us/119  frame 714us/118  upload 0us/119  backgrounds 50us/119  glyphs 407us/119  decorations -  grid 178x63
[2026-08-28T13:22:22Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 317us  skipped 240/240  total 453us/119  frame 709us/118  upload 0us/119  backgrounds 50us/119  glyphs 403us/119  decorations -  grid 178x63
[2026-08-28T13:22:22Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 251us  skipped 240/240  total 311us/119  frame 462us/118  upload 0us/119  backgrounds 30us/119  glyphs 282us/119  decorations -  grid 178x63
[2026-08-28T13:22:23Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 260us  skipped 240/240  total 307us/119  frame 460us/118  upload 0us/119  backgrounds 30us/119  glyphs 278us/119  decorations -  grid 178x63
[2026-08-28T13:22:24Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 257us  skipped 240/240  total 338us/119  frame 508us/118  upload 0us/119  backgrounds 34us/119  glyphs 304us/119  decorations -  grid 178x63
[2026-08-28T13:22:25Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 258us  skipped 240/240  total 349us/119  frame 523us/118  upload 0us/119  backgrounds 34us/119  glyphs 315us/119  decorations -  grid 178x63
[2026-08-28T13:22:26Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 232us  skipped 240/240  total 361us/119  frame 549us/118  upload 0us/119  backgrounds 37us/119  glyphs 326us/119  decorations -  grid 178x63
[2026-08-28T13:22:27Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 246us  skipped 240/240  total 356us/119  frame 542us/118  upload 0us/119  backgrounds 37us/119  glyphs 320us/119  decorations -  grid 178x63
[2026-08-28T13:22:28Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 240us  skipped 240/240  total 354us/119  frame 533us/118  upload 0us/119  backgrounds 35us/119  glyphs 318us/119  decorations -  grid 178x63
[2026-08-28T13:22:29Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 224us  skipped 240/240  total 357us/119  frame 537us/118  upload 0us/119  backgrounds 36us/119  glyphs 320us/119  decorations -  grid 178x63
[2026-08-28T13:22:30Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 230us  skipped 240/240  total 358us/119  frame 542us/118  upload 0us/119  backgrounds 37us/119  glyphs 320us/119  decorations -  grid 178x63
[2026-08-28T13:22:31Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 254us  skipped 240/240  total 352us/119  frame 533us/118  upload 0us/119  backgrounds 35us/119  glyphs 315us/119  decorations -  grid 178x63
[2026-08-28T13:22:32Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 239us  skipped 240/240  total 310us/119  frame 461us/118  upload 0us/119  backgrounds 30us/119  glyphs 280us/119  decorations -  grid 178x63
[2026-08-28T13:22:33Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 224us  skipped 240/240  total 351us/119  frame 513us/118  upload 0us/119  backgrounds 34us/119  glyphs 315us/119  decorations -  grid 178x63
[2026-08-28T13:22:34Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 339us  skipped 240/240  total 454us/119  frame 709us/118  upload 0us/119  backgrounds 50us/119  glyphs 404us/119  decorations -  grid 178x63
[2026-08-28T13:22:36Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 331us  skipped 240/240  total 460us/119  frame 716us/118  upload 0us/119  backgrounds 50us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:22:37Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 322us  skipped 240/240  total 461us/119  frame 713us/118  upload 0us/119  backgrounds 50us/119  glyphs 412us/119  decorations -  grid 178x63
[2026-08-28T13:22:38Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 339us  skipped 240/240  total 459us/119  frame 714us/118  upload 0us/119  backgrounds 50us/119  glyphs 408us/119  decorations -  grid 178x63
[2026-08-28T13:22:40Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 332us  skipped 240/240  total 465us/119  frame 721us/118  upload 0us/119  backgrounds 50us/119  glyphs 415us/119  decorations -  grid 178x63
[2026-08-28T13:22:41Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 326us  skipped 240/240  total 456us/119  frame 711us/118  upload 0us/119  backgrounds 50us/119  glyphs 406us/119  decorations -  grid 178x63
[2026-08-28T13:22:43Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 344us  skipped 240/240  total 465us/119  frame 725us/118  upload 0us/119  backgrounds 50us/119  glyphs 415us/119  decorations -  grid 178x63
[2026-08-28T13:22:44Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 330us  skipped 240/240  total 459us/119  frame 714us/118  upload 0us/119  backgrounds 50us/119  glyphs 409us/119  decorations -  grid 178x63
[2026-08-28T13:22:45Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 331us  skipped 240/240  total 463us/119  frame 718us/118  upload 0us/119  backgrounds 50us/119  glyphs 413us/119  decorations -  grid 178x63
[2026-08-28T13:22:47Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 338us  skipped 240/240  total 469us/119  frame 716us/118  upload 0us/119  backgrounds 51us/119  glyphs 417us/119  decorations -  grid 178x63
[2026-08-28T13:22:49Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 317us  skipped 240/240  total 466us/119  frame 727us/118  upload 0us/119  backgrounds 50us/119  glyphs 416us/119  decorations -  grid 178x63
[2026-08-28T13:22:50Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 326us  skipped 240/240  total 460us/119  frame 716us/118  upload 0us/119  backgrounds 51us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:22:51Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 339us  skipped 240/240  total 461us/119  frame 715us/118  upload 0us/119  backgrounds 50us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:22:52Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 237us  skipped 240/240  total 320us/119  frame 470us/118  upload 0us/119  backgrounds 30us/119  glyphs 288us/119  decorations -  grid 178x63
[2026-08-28T13:22:53Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 230us  skipped 240/240  total 288us/119  frame 425us/118  upload 0us/119  backgrounds 26us/119  glyphs 261us/119  decorations -  grid 178x63
[2026-08-28T13:22:54Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 249us  skipped 240/240  total 288us/119  frame 429us/118  upload 0us/119  backgrounds 27us/119  glyphs 261us/119  decorations -  grid 178x63
[2026-08-28T13:22:54Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 239us  skipped 240/240  total 306us/119  frame 457us/118  upload 0us/119  backgrounds 29us/119  glyphs 277us/119  decorations -  grid 178x63
[2026-08-28T13:22:55Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 238us  skipped 240/240  total 310us/119  frame 460us/118  upload 0us/119  backgrounds 30us/119  glyphs 279us/119  decorations -  grid 178x63
[2026-08-28T13:22:56Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 237us  skipped 240/240  total 327us/119  frame 486us/118  upload 0us/119  backgrounds 32us/119  glyphs 295us/119  decorations -  grid 178x63
[2026-08-28T13:22:57Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 224us  skipped 240/240  total 340us/119  frame 509us/118  upload 0us/119  backgrounds 34us/119  glyphs 306us/119  decorations -  grid 178x63
[2026-08-28T13:22:58Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 242us  skipped 240/240  total 352us/119  frame 543us/118  upload 0us/119  backgrounds 35us/119  glyphs 315us/119  decorations -  grid 178x63
[2026-08-28T13:22:59Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 231us  skipped 240/240  total 363us/119  frame 544us/118  upload 0us/119  backgrounds 37us/119  glyphs 325us/119  decorations -  grid 178x63
[2026-08-28T13:22:59Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 226us  skipped 240/240  total 348us/119  frame 518us/118  upload 0us/119  backgrounds 34us/119  glyphs 313us/119  decorations -  grid 178x63
[2026-08-28T13:23:00Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 235us  skipped 240/240  total 311us/119  frame 458us/118  upload 0us/119  backgrounds 30us/119  glyphs 280us/119  decorations -  grid 178x63
[2026-08-28T13:23:01Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 232us  skipped 240/240  total 328us/119  frame 487us/118  upload 0us/119  backgrounds 32us/119  glyphs 295us/119  decorations -  grid 178x63
[2026-08-28T13:23:02Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 229us  skipped 240/240  total 308us/119  frame 458us/118  upload 0us/119  backgrounds 30us/119  glyphs 279us/119  decorations -  grid 178x63
[2026-08-28T13:23:03Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 264us  skipped 240/240  total 392us/119  frame 590us/118  upload 0us/119  backgrounds 41us/119  glyphs 353us/119  decorations -  grid 178x63
[2026-08-28T13:23:05Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 356us  skipped 240/240  total 461us/119  frame 719us/118  upload 0us/119  backgrounds 50us/119  glyphs 411us/119  decorations -  grid 178x63
[2026-08-28T13:23:06Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 344us  skipped 240/240  total 471us/119  frame 724us/118  upload 0us/119  backgrounds 51us/119  glyphs 420us/119  decorations -  grid 178x63
[2026-08-28T13:23:08Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 357us  skipped 240/240  total 457us/119  frame 714us/118  upload 0us/119  backgrounds 50us/119  glyphs 407us/119  decorations -  grid 178x63
[2026-08-28T13:23:09Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 352us  skipped 240/240  total 459us/119  frame 717us/118  upload 0us/119  backgrounds 50us/119  glyphs 409us/119  decorations -  grid 178x63
[2026-08-28T13:23:10Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 336us  skipped 240/240  total 462us/119  frame 713us/118  upload 0us/119  backgrounds 50us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:23:12Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 344us  skipped 240/240  total 463us/119  frame 724us/118  upload 0us/119  backgrounds 50us/119  glyphs 413us/119  decorations -  grid 178x63
[2026-08-28T13:23:13Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 342us  skipped 240/240  total 462us/119  frame 716us/118  upload 0us/119  backgrounds 51us/119  glyphs 412us/119  decorations -  grid 178x63
[2026-08-28T13:23:15Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 342us  skipped 240/240  total 462us/119  frame 722us/118  upload 0us/119  backgrounds 50us/119  glyphs 412us/119  decorations -  grid 178x63
[2026-08-28T13:23:16Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 328us  skipped 240/240  total 460us/119  frame 714us/118  upload 0us/119  backgrounds 50us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:23:17Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 332us  skipped 240/240  total 459us/119  frame 713us/118  upload 0us/119  backgrounds 50us/119  glyphs 409us/119  decorations -  grid 178x63
[2026-08-28T13:23:19Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 358us  skipped 240/240  total 465us/119  frame 717us/118  upload 0us/119  backgrounds 50us/119  glyphs 414us/119  decorations -  grid 178x63
[2026-08-28T13:23:20Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 333us  skipped 240/240  total 467us/119  frame 723us/118  upload 0us/119  backgrounds 50us/119  glyphs 417us/119  decorations -  grid 178x63
[2026-08-28T13:23:21Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 313us  skipped 240/240  total 457us/119  frame 717us/118  upload 0us/119  backgrounds 50us/119  glyphs 407us/119  decorations -  grid 178x63
[2026-08-28T13:23:22Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 258us  skipped 240/240  total 315us/119  frame 464us/118  upload 0us/119  backgrounds 30us/119  glyphs 285us/119  decorations -  grid 178x63
[2026-08-28T13:23:23Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 270us  skipped 240/240  total 309us/119  frame 458us/118  upload 0us/119  backgrounds 30us/119  glyphs 279us/119  decorations -  grid 178x63
[2026-08-28T13:23:24Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 239us  skipped 240/240  total 313us/119  frame 467us/118  upload 0us/119  backgrounds 30us/119  glyphs 283us/119  decorations -  grid 178x63
[2026-08-28T13:23:25Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 233us  skipped 240/240  total 337us/119  frame 507us/118  upload 0us/119  backgrounds 34us/119  glyphs 303us/119  decorations -  grid 178x63
[2026-08-28T13:23:26Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 252us  skipped 240/240  total 344us/119  frame 514us/118  upload 0us/119  backgrounds 34us/119  glyphs 310us/119  decorations -  grid 178x63
[2026-08-28T13:23:26Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 286us  skipped 240/240  total 284us/119  frame 416us/118  upload 0us/119  backgrounds 26us/119  glyphs 257us/119  decorations -  grid 178x63
[2026-08-28T13:23:27Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 227us  skipped 240/240  total 309us/119  frame 460us/118  upload 0us/119  backgrounds 30us/119  glyphs 279us/119  decorations -  grid 178x63
[2026-08-28T13:23:28Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 247us  skipped 240/240  total 313us/119  frame 461us/118  upload 0us/119  backgrounds 30us/119  glyphs 284us/119  decorations -  grid 178x63
[2026-08-28T13:23:29Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 322us  skipped 240/240  total 457us/119  frame 711us/118  upload 0us/119  backgrounds 50us/119  glyphs 407us/119  decorations -  grid 178x63
[2026-08-28T13:23:31Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 340us  skipped 240/240  total 458us/119  frame 716us/118  upload 0us/119  backgrounds 50us/119  glyphs 408us/119  decorations -  grid 178x63
[2026-08-28T13:23:32Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 324us  skipped 240/240  total 458us/119  frame 714us/118  upload 0us/119  backgrounds 50us/119  glyphs 408us/119  decorations -  grid 178x63
[2026-08-28T13:23:33Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 335us  skipped 240/240  total 461us/119  frame 720us/118  upload 0us/119  backgrounds 50us/119  glyphs 410us/119  decorations -  grid 178x63
[2026-08-28T13:23:35Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 319us  skipped 240/240  total 468us/119  frame 724us/118  upload 0us/119  backgrounds 50us/119  glyphs 417us/119  decorations -  grid 178x63
[2026-08-28T13:23:36Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 325us  skipped 240/240  total 462us/119  frame 719us/118  upload 0us/119  backgrounds 50us/119  glyphs 411us/119  decorations -  grid 178x63
[2026-08-28T13:23:37Z INFO  alacritree::gpu_timing] gpu grid [fill gated], 240 frames: submit 313us  skipped 240/240  total 465us/119  frame 720us/118  upload 0us/119  backgrounds 50us/119  glyphs 415us/119  decorations -  grid 178x63
[2026-08-28T13:23:39Z INFO  alacritree::gpu_timing] gpu grid [fill always], 240 frames: submit 323us  skipped 240/240  total 462us/119  frame 715us/118  upload 0us/119  backgrounds 50us/119  glyphs 412us/119  decorations -  grid 178x63
