scissor/percellbg : pid 52920, running 240s
[2026-08-28T14:55:45Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 118us  skipped 240/240  total 379us/119  frame 370us/118  clear 100us/119  upload 0us/119  backgrounds 107us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:55:45Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 85us  skipped 240/240  total 332us/119  frame 326us/118  clear 0us/119  upload 0us/119  backgrounds 160us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:55:46Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 116us  skipped 240/240  total 375us/119  frame 366us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:55:46Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 106us  skipped 240/240  total 331us/119  frame 327us/118  clear 0us/119  upload 0us/119  backgrounds 159us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:55:47Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 99us  skipped 240/240  total 367us/119  frame 363us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:55:47Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 109us  skipped 240/240  total 330us/119  frame 325us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:55:47Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 131us  skipped 240/240  total 370us/119  frame 363us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:55:48Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 105us  skipped 240/240  total 328us/119  frame 323us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:55:48Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 103us  skipped 240/240  total 366us/119  frame 361us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:55:49Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 106us  skipped 240/240  total 331us/119  frame 326us/118  clear 0us/119  upload 0us/119  backgrounds 159us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:55:49Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 103us  skipped 240/240  total 370us/119  frame 360us/118  clear 98us/119  upload 0us/119  backgrounds 104us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:55:49Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 87us  skipped 240/240  total 328us/119  frame 322us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:55:50Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 98us  skipped 240/240  total 367us/119  frame 360us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:55:50Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 106us  skipped 240/240  total 329us/119  frame 325us/118  clear 0us/119  upload 0us/119  backgrounds 158us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:55:50Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 104us  skipped 240/240  total 368us/119  frame 360us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:55:51Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 126us  skipped 240/240  total 335us/119  frame 331us/118  clear 0us/119  upload 0us/119  backgrounds 160us/119  glyphs 174us/119  decorations -  grid 178x63
[2026-08-28T14:55:51Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 143us  skipped 240/240  total 383us/119  frame 375us/118  clear 100us/119  upload 0us/119  backgrounds 110us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:55:52Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 107us  skipped 240/240  total 329us/119  frame 324us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:55:52Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 120us  skipped 240/240  total 369us/119  frame 364us/118  clear 98us/119  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:55:53Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 151us  skipped 240/240  total 353us/119  frame 351us/118  clear 0us/119  upload 0us/119  backgrounds 169us/119  glyphs 183us/119  decorations -  grid 178x63
[2026-08-28T14:55:54Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 155us  skipped 240/240  total 389us/119  frame 382us/118  clear 102us/119  upload 0us/119  backgrounds 111us/119  glyphs 175us/119  decorations -  grid 178x63
[2026-08-28T14:55:54Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 133us  skipped 240/240  total 334us/119  frame 332us/118  clear 0us/119  upload 0us/119  backgrounds 160us/119  glyphs 174us/119  decorations -  grid 178x63
[2026-08-28T14:55:55Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 143us  skipped 240/240  total 378us/119  frame 377us/118  clear 99us/119  upload 0us/119  backgrounds 109us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:55:55Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 155us  skipped 240/240  total 346us/119  frame 339us/118  clear 0us/119  upload 0us/119  backgrounds 164us/119  glyphs 179us/119  decorations -  grid 178x63
[2026-08-28T14:55:56Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 130us  skipped 240/240  total 376us/119  frame 370us/118  clear 100us/119  upload 0us/119  backgrounds 106us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:55:56Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 103us  skipped 240/240  total 331us/119  frame 324us/118  clear 0us/119  upload 0us/119  backgrounds 158us/119  glyphs 173us/119  decorations -  grid 178x63
[2026-08-28T14:55:57Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 86us  skipped 240/240  total 368us/119  frame 362us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:55:57Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 114us  skipped 240/240  total 335us/119  frame 331us/118  clear 0us/119  upload 0us/119  backgrounds 159us/119  glyphs 175us/119  decorations -  grid 178x63
[2026-08-28T14:55:58Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 126us  skipped 240/240  total 372us/119  frame 366us/118  clear 98us/119  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:55:58Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 104us  skipped 240/240  total 333us/119  frame 327us/118  clear 0us/119  upload 0us/119  backgrounds 158us/119  glyphs 173us/119  decorations -  grid 178x63
[2026-08-28T14:55:58Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 114us  skipped 240/240  total 378us/119  frame 370us/118  clear 100us/119  upload 0us/119  backgrounds 107us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:55:59Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 77us  skipped 240/240  total 330us/119  frame 324us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:55:59Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 88us  skipped 240/240  total 367us/119  frame 360us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:56:00Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 100us  skipped 240/240  total 330us/119  frame 324us/118  clear 0us/119  upload 0us/119  backgrounds 158us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:56:00Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 97us  skipped 240/240  total 371us/119  frame 363us/118  clear 98us/119  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:56:01Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 125us  skipped 240/240  total 334us/119  frame 329us/118  clear 0us/119  upload 0us/119  backgrounds 159us/119  glyphs 173us/119  decorations -  grid 178x63
[2026-08-28T14:56:01Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 161us  skipped 240/240  total 388us/119  frame 381us/118  clear 102us/119  upload 0us/119  backgrounds 111us/119  glyphs 174us/119  decorations -  grid 178x63
[2026-08-28T14:56:01Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 128us  skipped 240/240  total 343us/119  frame 337us/118  clear 0us/119  upload 0us/119  backgrounds 166us/119  glyphs 177us/119  decorations -  grid 178x63
[2026-08-28T14:56:02Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 114us  skipped 240/240  total 375us/119  frame 367us/118  clear 100us/119  upload 0us/119  backgrounds 106us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:56:02Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 120us  skipped 240/240  total 337us/119  frame 333us/118  clear 0us/119  upload 0us/119  backgrounds 163us/119  glyphs 175us/119  decorations -  grid 178x63
[2026-08-28T14:56:03Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 140us  skipped 240/240  total 399us/119  frame 394us/118  clear 104us/119  upload 0us/119  backgrounds 114us/119  glyphs 181us/119  decorations -  grid 178x63
[2026-08-28T14:56:03Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 114us  skipped 240/240  total 341us/119  frame 336us/118  clear 0us/119  upload 0us/119  backgrounds 164us/119  glyphs 177us/119  decorations -  grid 178x63
[2026-08-28T14:56:04Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 125us  skipped 240/240  total 379us/119  frame 372us/118  clear 100us/119  upload 0us/119  backgrounds 108us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:56:04Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 99us  skipped 240/240  total 336us/119  frame 330us/118  clear 0us/119  upload 0us/119  backgrounds 162us/119  glyphs 173us/119  decorations -  grid 178x63
[2026-08-28T14:56:04Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 88us  skipped 240/240  total 366us/119  frame 360us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:56:05Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 108us  skipped 240/240  total 329us/119  frame 324us/118  clear 0us/119  upload 0us/119  backgrounds 158us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:56:05Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 122us  skipped 240/240  total 374us/119  frame 366us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:56:06Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 104us  skipped 240/240  total 329us/119  frame 324us/118  clear 0us/119  upload 0us/119  backgrounds 158us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:56:06Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 106us  skipped 240/240  total 367us/119  frame 359us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:56:06Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 102us  skipped 240/240  total 329us/119  frame 325us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:56:07Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 114us  skipped 240/240  total 367us/119  frame 361us/118  clear 98us/119  upload 0us/119  backgrounds 104us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:56:07Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 99us  skipped 240/240  total 328us/119  frame 323us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:56:08Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 96us  skipped 240/240  total 368us/119  frame 360us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:56:08Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 117us  skipped 240/240  total 339us/119  frame 334us/118  clear 0us/119  upload 0us/119  backgrounds 163us/119  glyphs 175us/119  decorations -  grid 178x63
[2026-08-28T14:56:08Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 110us  skipped 240/240  total 375us/119  frame 369us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:56:09Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 110us  skipped 240/240  total 338us/119  frame 334us/118  clear 0us/119  upload 0us/119  backgrounds 162us/119  glyphs 174us/119  decorations -  grid 178x63
[2026-08-28T14:56:09Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 124us  skipped 240/240  total 395us/119  frame 392us/118  clear 103us/119  upload 0us/119  backgrounds 114us/119  glyphs 176us/119  decorations -  grid 178x63
[2026-08-28T14:56:10Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 105us  skipped 240/240  total 345us/119  frame 340us/118  clear 0us/119  upload 0us/119  backgrounds 168us/119  glyphs 176us/119  decorations -  grid 178x63
[2026-08-28T14:56:10Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 115us  skipped 240/240  total 382us/119  frame 375us/118  clear 100us/119  upload 0us/119  backgrounds 109us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:56:11Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 125us  skipped 240/240  total 351us/119  frame 345us/118  clear 0us/119  upload 0us/119  backgrounds 170us/119  glyphs 179us/119  decorations -  grid 178x63
[2026-08-28T14:56:11Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 122us  skipped 240/240  total 378us/119  frame 370us/118  clear 100us/119  upload 0us/119  backgrounds 107us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:56:12Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 107us  skipped 240/240  total 331us/119  frame 328us/118  clear 0us/119  upload 0us/119  backgrounds 159us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:56:12Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 149us  skipped 240/240  total 385us/119  frame 379us/118  clear 101us/119  upload 0us/119  backgrounds 110us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:56:13Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 128us  skipped 240/240  total 347us/119  frame 341us/118  clear 0us/119  upload 0us/119  backgrounds 165us/119  glyphs 178us/119  decorations -  grid 178x63
[2026-08-28T14:56:13Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 146us  skipped 240/240  total 381us/119  frame 373us/118  clear 100us/119  upload 0us/119  backgrounds 108us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:56:14Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 121us  skipped 240/240  total 339us/119  frame 333us/118  clear 0us/119  upload 0us/119  backgrounds 164us/119  glyphs 175us/119  decorations -  grid 178x63
[2026-08-28T14:56:14Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 99us  skipped 240/240  total 369us/119  frame 362us/118  clear 98us/119  upload 0us/119  backgrounds 104us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:56:15Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 92us  skipped 240/240  total 328us/119  frame 323us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:56:15Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 127us  skipped 240/240  total 377us/119  frame 368us/118  clear 100us/119  upload 0us/119  backgrounds 108us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:56:15Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 109us  skipped 240/240  total 327us/119  frame 322us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:56:16Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 112us  skipped 240/240  total 368us/119  frame 361us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:56:16Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 94us  skipped 240/240  total 327us/119  frame 322us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:56:17Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 105us  skipped 240/240  total 370us/119  frame 365us/118  clear 98us/119  upload 0us/119  backgrounds 105us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:56:17Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 80us  skipped 240/240  total 328us/119  frame 322us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:56:17Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 115us  skipped 240/240  total 366us/119  frame 359us/118  clear 98us/119  upload 0us/119  backgrounds 104us/119  glyphs 163us/119  decorations -  grid 178x63
[2026-08-28T14:56:18Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 122us  skipped 240/240  total 331us/119  frame 326us/118  clear 0us/119  upload 0us/119  backgrounds 158us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:56:18Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 106us  skipped 240/240  total 366us/119  frame 361us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:56:19Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 94us  skipped 240/240  total 327us/119  frame 322us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:56:19Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 114us  skipped 240/240  total 368us/119  frame 359us/118  clear 98us/119  upload 0us/119  backgrounds 104us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:56:20Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 105us  skipped 240/240  total 326us/119  frame 322us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:56:20Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 106us  skipped 240/240  total 365us/119  frame 358us/118  clear 97us/119  upload 0us/119  backgrounds 103us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:56:20Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 99us  skipped 240/240  total 329us/119  frame 323us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:56:21Z INFO  alacritree::gpu_timing] gpu grid [scissor always], 240 frames: submit 125us  skipped 240/240  total 375us/119  frame 364us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:56:21Z INFO  alacritree::gpu_timing] gpu grid [scissor gated], 240 frames: submit 121us  skipped 240/240  total 328us/119  frame 325us/118  clear 0us/119  upload 0us/119  backgrounds 157us/119  glyphs 171us/119  decorations -  grid 178x63
