blend/percellbg : pid 42068, running 240s
[2026-08-28T14:10:36Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 101us  skipped 240/240  total 276us/119  frame 363us/118  upload 0us/119  backgrounds 106us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:36Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 99us  skipped 240/240  total 275us/119  frame 363us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:37Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 80us  skipped 240/240  total 271us/119  frame 358us/118  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:10:37Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 105us  skipped 240/240  total 277us/119  frame 369us/118  upload 0us/119  backgrounds 106us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:10:38Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 105us  skipped 240/240  total 275us/119  frame 367us/118  upload 0us/119  backgrounds 106us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:38Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 91us  skipped 240/240  total 272us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:38Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 125us  skipped 240/240  total 277us/119  frame 370us/118  upload 0us/119  backgrounds 106us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:10:39Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 91us  skipped 240/240  total 272us/119  frame 362us/118  upload 0us/119  backgrounds 103us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:39Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 102us  skipped 240/240  total 273us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:40Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 108us  skipped 240/240  total 274us/119  frame 363us/118  upload 0us/119  backgrounds 105us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:40Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 92us  skipped 240/240  total 276us/119  frame 368us/118  upload 0us/119  backgrounds 106us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:41Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 126us  skipped 240/240  total 282us/119  frame 375us/118  upload 0us/119  backgrounds 109us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:10:41Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 109us  skipped 240/240  total 276us/119  frame 362us/118  upload 0us/119  backgrounds 105us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:42Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 76us  skipped 240/240  total 271us/119  frame 361us/118  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:42Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 97us  skipped 240/240  total 273us/119  frame 364us/118  upload 0us/119  backgrounds 105us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:42Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 125us  skipped 240/240  total 290us/119  frame 382us/118  upload 0us/119  backgrounds 112us/119  glyphs 177us/119  decorations -  grid 178x63
[2026-08-28T14:10:43Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 125us  skipped 240/240  total 281us/119  frame 371us/118  upload 0us/119  backgrounds 109us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:10:43Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 115us  skipped 240/240  total 279us/119  frame 370us/118  upload 0us/119  backgrounds 108us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:10:44Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 94us  skipped 240/240  total 275us/119  frame 368us/118  upload 0us/119  backgrounds 106us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:44Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 93us  skipped 240/240  total 274us/119  frame 362us/118  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:45Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 104us  skipped 240/240  total 275us/119  frame 362us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:45Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 90us  skipped 240/240  total 271us/119  frame 361us/118  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:10:45Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 91us  skipped 240/240  total 273us/119  frame 364us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:46Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 107us  skipped 240/240  total 276us/119  frame 365us/118  upload 0us/119  backgrounds 106us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:46Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 90us  skipped 240/240  total 272us/119  frame 363us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:47Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 100us  skipped 240/240  total 272us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:47Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 116us  skipped 240/240  total 277us/119  frame 368us/118  upload 0us/119  backgrounds 106us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:10:47Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 97us  skipped 240/240  total 274us/119  frame 365us/118  upload 0us/119  backgrounds 104us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:48Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 87us  skipped 240/240  total 270us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:10:48Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 105us  skipped 240/240  total 274us/119  frame 363us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:49Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 111us  skipped 240/240  total 274us/119  frame 363us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:49Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 94us  skipped 240/240  total 272us/119  frame 362us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:50Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 119us  skipped 240/240  total 279us/119  frame 368us/118  upload 0us/119  backgrounds 107us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:10:50Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 92us  skipped 240/240  total 270us/119  frame 358us/118  upload 0us/119  backgrounds 102us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:10:50Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 88us  skipped 240/240  total 273us/119  frame 360us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:51Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 115us  skipped 240/240  total 277us/119  frame 370us/118  upload 0us/119  backgrounds 107us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:51Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 96us  skipped 240/240  total 277us/119  frame 370us/118  upload 0us/119  backgrounds 106us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:51Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 81us  skipped 240/240  total 272us/119  frame 360us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:52Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 92us  skipped 240/240  total 276us/119  frame 366us/118  upload 0us/119  backgrounds 106us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:10:52Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 125us  skipped 240/240  total 291us/119  frame 384us/118  upload 0us/119  backgrounds 113us/119  glyphs 178us/119  decorations -  grid 178x63
[2026-08-28T14:10:53Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 125us  skipped 240/240  total 285us/119  frame 376us/118  upload 0us/119  backgrounds 110us/119  glyphs 174us/119  decorations -  grid 178x63
[2026-08-28T14:10:53Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 91us  skipped 240/240  total 278us/119  frame 364us/118  upload 0us/119  backgrounds 106us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:10:54Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 95us  skipped 240/240  total 271us/119  frame 362us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:54Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 75us  skipped 240/240  total 272us/119  frame 360us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:55Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 125us  skipped 240/240  total 277us/119  frame 365us/118  upload 0us/119  backgrounds 106us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:10:55Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 93us  skipped 240/240  total 271us/119  frame 360us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:55Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 96us  skipped 240/240  total 271us/119  frame 362us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:56Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 106us  skipped 240/240  total 273us/119  frame 365us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:56Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 79us  skipped 240/240  total 273us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:57Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 76us  skipped 240/240  total 271us/119  frame 360us/118  upload 0us/119  backgrounds 103us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:57Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 90us  skipped 240/240  total 272us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:10:57Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 86us  skipped 240/240  total 271us/119  frame 359us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:58Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 84us  skipped 240/240  total 269us/119  frame 358us/118  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:10:58Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 86us  skipped 240/240  total 272us/119  frame 362us/118  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:59Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 96us  skipped 240/240  total 273us/119  frame 361us/118  upload 0us/119  backgrounds 105us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:10:59Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 91us  skipped 240/240  total 274us/119  frame 364us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:10:59Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 114us  skipped 240/240  total 281us/119  frame 368us/118  upload 0us/119  backgrounds 108us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:11:00Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 89us  skipped 240/240  total 272us/119  frame 360us/118  upload 0us/119  backgrounds 104us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:11:00Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 96us  skipped 240/240  total 274us/119  frame 366us/118  upload 0us/119  backgrounds 104us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:11:01Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 121us  skipped 240/240  total 281us/119  frame 371us/118  upload 0us/119  backgrounds 108us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:11:01Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 127us  skipped 240/240  total 277us/119  frame 368us/118  upload 0us/119  backgrounds 106us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:11:02Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 120us  skipped 240/240  total 274us/119  frame 365us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:11:02Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 164us  skipped 240/240  total 296us/119  frame 393us/118  upload 0us/119  backgrounds 115us/119  glyphs 180us/119  decorations -  grid 178x63
[2026-08-28T14:11:03Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 137us  skipped 240/240  total 289us/119  frame 384us/118  upload 0us/119  backgrounds 112us/119  glyphs 176us/119  decorations -  grid 178x63
[2026-08-28T14:11:03Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 138us  skipped 240/240  total 292us/119  frame 388us/118  upload 0us/119  backgrounds 114us/119  glyphs 177us/119  decorations -  grid 178x63
[2026-08-28T14:11:04Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 85us  skipped 240/240  total 277us/119  frame 366us/118  upload 0us/119  backgrounds 106us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:11:04Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 107us  skipped 240/240  total 280us/119  frame 372us/118  upload 0us/119  backgrounds 107us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:11:04Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 134us  skipped 240/240  total 284us/119  frame 380us/118  upload 0us/119  backgrounds 110us/119  glyphs 175us/119  decorations -  grid 178x63
[2026-08-28T14:11:05Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 104us  skipped 240/240  total 286us/119  frame 376us/118  upload 0us/119  backgrounds 110us/119  glyphs 174us/119  decorations -  grid 178x63
[2026-08-28T14:11:05Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 97us  skipped 240/240  total 272us/119  frame 363us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:06Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 93us  skipped 240/240  total 270us/119  frame 362us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:06Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 106us  skipped 240/240  total 274us/119  frame 365us/118  upload 0us/119  backgrounds 105us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:11:07Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 102us  skipped 240/240  total 274us/119  frame 362us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:11:07Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 91us  skipped 240/240  total 274us/119  frame 362us/118  upload 0us/119  backgrounds 105us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:07Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 88us  skipped 240/240  total 272us/119  frame 358us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:08Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 86us  skipped 240/240  total 270us/119  frame 360us/118  upload 0us/119  backgrounds 104us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:11:08Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 94us  skipped 240/240  total 271us/119  frame 362us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:09Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 86us  skipped 240/240  total 271us/119  frame 360us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:09Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 102us  skipped 240/240  total 272us/119  frame 363us/118  upload 0us/119  backgrounds 105us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:11:09Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 112us  skipped 240/240  total 277us/119  frame 366us/118  upload 0us/119  backgrounds 107us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:11:10Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 97us  skipped 240/240  total 272us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:10Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 76us  skipped 240/240  total 269us/119  frame 359us/118  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:11:11Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 118us  skipped 240/240  total 278us/119  frame 367us/118  upload 0us/119  backgrounds 106us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:11:11Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 120us  skipped 240/240  total 277us/119  frame 366us/118  upload 0us/119  backgrounds 107us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:11:11Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 102us  skipped 240/240  total 272us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:12Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 106us  skipped 240/240  total 276us/119  frame 365us/118  upload 0us/119  backgrounds 107us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:11:12Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 117us  skipped 240/240  total 282us/119  frame 375us/118  upload 0us/119  backgrounds 109us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:11:13Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 139us  skipped 240/240  total 284us/119  frame 377us/118  upload 0us/119  backgrounds 110us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:11:13Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 118us  skipped 240/240  total 274us/119  frame 364us/118  upload 0us/119  backgrounds 105us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:11:14Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 137us  skipped 240/240  total 339us/119  frame 438us/118  upload 0us/119  backgrounds 146us/119  glyphs 189us/119  decorations -  grid 178x63
[2026-08-28T14:11:14Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 93us  skipped 240/240  total 278us/119  frame 370us/118  upload 0us/119  backgrounds 106us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:11:15Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 83us  skipped 240/240  total 271us/119  frame 360us/118  upload 0us/119  backgrounds 103us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:11:15Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 83us  skipped 240/240  total 271us/119  frame 358us/118  upload 0us/119  backgrounds 104us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:11:16Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 102us  skipped 240/240  total 273us/119  frame 364us/118  upload 0us/119  backgrounds 105us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:11:16Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 84us  skipped 240/240  total 272us/119  frame 362us/118  upload 0us/119  backgrounds 104us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:11:16Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 80us  skipped 240/240  total 269us/119  frame 356us/118  upload 0us/119  backgrounds 103us/119  glyphs 163us/119  decorations -  grid 178x63
[2026-08-28T14:11:17Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 106us  skipped 240/240  total 270us/119  frame 361us/118  upload 0us/119  backgrounds 104us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:11:17Z INFO  alacritree::gpu_timing] gpu grid [blend gated], 240 frames: submit 83us  skipped 240/240  total 270us/119  frame 359us/118  upload 0us/119  backgrounds 103us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:11:17Z INFO  alacritree::gpu_timing] gpu grid [blend always], 240 frames: submit 93us  skipped 240/240  total 268us/119  frame 358us/118  upload 0us/119  backgrounds 103us/119  glyphs 163us/119  decorations -  grid 178x63
