quad/percellbg : pid 34208, running 240s
[2026-08-28T15:00:38Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 134us  skipped 240/240  total 295us/119  frame 276us/118  clear 4us/119  upload 0us/119  backgrounds 118us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T15:00:38Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 126us  skipped 240/240  total 376us/119  frame 365us/118  clear 102us/119  upload 0us/119  backgrounds 108us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T15:00:39Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 114us  skipped 240/240  total 289us/119  frame 272us/118  clear 4us/119  upload 0us/119  backgrounds 115us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:00:39Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 116us  skipped 240/240  total 378us/119  frame 371us/118  clear 103us/119  upload 0us/119  backgrounds 108us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:00:39Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 112us  skipped 240/240  total 288us/119  frame 269us/118  clear 4us/119  upload 0us/119  backgrounds 115us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:00:40Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 143us  skipped 240/240  total 378us/119  frame 369us/118  clear 103us/119  upload 0us/119  backgrounds 108us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T15:00:40Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 241us  skipped 240/240  total 320us/119  frame 295us/118  clear 4us/119  upload 0us/119  backgrounds 127us/119  glyphs 184us/119  decorations -  grid 178x63
[2026-08-28T15:00:41Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 213us  skipped 240/240  total 432us/119  frame 416us/118  clear 113us/119  upload 0us/119  backgrounds 130us/119  glyphs 188us/119  decorations -  grid 178x63
[2026-08-28T15:00:42Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 209us  skipped 240/240  total 328us/119  frame 310us/118  clear 5us/119  upload 0us/119  backgrounds 130us/119  glyphs 187us/119  decorations -  grid 178x63
[2026-08-28T15:00:42Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 216us  skipped 240/240  total 447us/119  frame 426us/118  clear 115us/119  upload 0us/119  backgrounds 139us/119  glyphs 192us/119  decorations -  grid 178x63
[2026-08-28T15:00:43Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 250us  skipped 240/240  total 387us/119  frame 361us/118  clear 6us/119  upload 0us/119  backgrounds 159us/119  glyphs 209us/119  decorations -  grid 178x63
[2026-08-28T15:00:44Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 244us  skipped 240/240  total 543us/119  frame 527us/118  clear 137us/119  upload 0us/119  backgrounds 189us/119  glyphs 219us/119  decorations -  grid 178x63
[2026-08-28T15:00:45Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 272us  skipped 240/240  total 544us/119  frame 507us/118  clear 10us/119  upload 0us/119  backgrounds 265us/119  glyphs 261us/119  decorations -  grid 178x63
[2026-08-28T15:00:45Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 218us  skipped 240/240  total 673us/119  frame 644us/118  clear 163us/119  upload 0us/119  backgrounds 248us/119  glyphs 250us/119  decorations -  grid 178x63
[2026-08-28T15:00:46Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 117us  skipped 240/240  total 455us/119  frame 426us/118  clear 8us/119  upload 0us/119  backgrounds 217us/119  glyphs 225us/119  decorations -  grid 178x63
[2026-08-28T15:00:46Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 119us  skipped 240/240  total 459us/119  frame 448us/118  clear 117us/119  upload 0us/119  backgrounds 150us/119  glyphs 188us/119  decorations -  grid 178x63
[2026-08-28T15:00:47Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 129us  skipped 240/240  total 336us/119  frame 316us/118  clear 5us/119  upload 0us/119  backgrounds 143us/119  glyphs 187us/119  decorations -  grid 178x63
[2026-08-28T15:00:47Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 120us  skipped 240/240  total 433us/119  frame 422us/118  clear 112us/119  upload 0us/119  backgrounds 139us/119  glyphs 181us/119  decorations -  grid 178x63
[2026-08-28T15:00:48Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 116us  skipped 240/240  total 326us/119  frame 306us/118  clear 5us/119  upload 0us/119  backgrounds 136us/119  glyphs 184us/119  decorations -  grid 178x63
[2026-08-28T15:00:48Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 130us  skipped 240/240  total 434us/119  frame 422us/118  clear 112us/119  upload 0us/119  backgrounds 136us/119  glyphs 184us/119  decorations -  grid 178x63
[2026-08-28T15:00:49Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 137us  skipped 240/240  total 330us/119  frame 311us/118  clear 5us/119  upload 0us/119  backgrounds 137us/119  glyphs 185us/119  decorations -  grid 178x63
[2026-08-28T15:00:49Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 146us  skipped 240/240  total 438us/119  frame 426us/118  clear 113us/119  upload 0us/119  backgrounds 140us/119  glyphs 184us/119  decorations -  grid 178x63
[2026-08-28T15:00:49Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 122us  skipped 240/240  total 323us/119  frame 304us/118  clear 5us/119  upload 0us/119  backgrounds 136us/119  glyphs 182us/119  decorations -  grid 178x63
[2026-08-28T15:00:50Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 143us  skipped 240/240  total 438us/119  frame 424us/118  clear 113us/119  upload 0us/119  backgrounds 137us/119  glyphs 186us/119  decorations -  grid 178x63
[2026-08-28T15:00:50Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 167us  skipped 240/240  total 334us/119  frame 312us/118  clear 5us/119  upload 0us/119  backgrounds 138us/119  glyphs 189us/119  decorations -  grid 178x63
[2026-08-28T15:00:51Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 142us  skipped 240/240  total 438us/119  frame 425us/118  clear 113us/119  upload 0us/119  backgrounds 137us/119  glyphs 188us/119  decorations -  grid 178x63
[2026-08-28T15:00:51Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 127us  skipped 240/240  total 326us/119  frame 309us/118  clear 5us/119  upload 0us/119  backgrounds 136us/119  glyphs 185us/119  decorations -  grid 178x63
[2026-08-28T15:00:52Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 133us  skipped 240/240  total 434us/119  frame 418us/118  clear 111us/119  upload 0us/119  backgrounds 137us/119  glyphs 185us/119  decorations -  grid 178x63
[2026-08-28T15:00:52Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 148us  skipped 240/240  total 332us/119  frame 313us/118  clear 5us/119  upload 0us/119  backgrounds 137us/119  glyphs 187us/119  decorations -  grid 178x63
[2026-08-28T15:00:53Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 155us  skipped 240/240  total 454us/119  frame 440us/118  clear 116us/119  upload 0us/119  backgrounds 143us/119  glyphs 193us/119  decorations -  grid 178x63
[2026-08-28T15:00:53Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 162us  skipped 240/240  total 347us/119  frame 326us/118  clear 5us/119  upload 0us/119  backgrounds 145us/119  glyphs 195us/119  decorations -  grid 178x63
[2026-08-28T15:00:54Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 112us  skipped 240/240  total 437us/119  frame 425us/118  clear 113us/119  upload 0us/119  backgrounds 141us/119  glyphs 182us/119  decorations -  grid 178x63
[2026-08-28T15:00:54Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 123us  skipped 240/240  total 335us/119  frame 314us/118  clear 5us/119  upload 0us/119  backgrounds 140us/119  glyphs 185us/119  decorations -  grid 178x63
[2026-08-28T15:00:55Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 127us  skipped 240/240  total 445us/119  frame 430us/118  clear 114us/119  upload 0us/119  backgrounds 144us/119  glyphs 185us/119  decorations -  grid 178x63
[2026-08-28T15:00:55Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 109us  skipped 240/240  total 331us/119  frame 309us/118  clear 5us/119  upload 0us/119  backgrounds 139us/119  glyphs 184us/119  decorations -  grid 178x63
[2026-08-28T15:00:56Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 134us  skipped 240/240  total 430us/119  frame 417us/118  clear 111us/119  upload 0us/119  backgrounds 135us/119  glyphs 182us/119  decorations -  grid 178x63
[2026-08-28T15:00:56Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 120us  skipped 240/240  total 322us/119  frame 302us/118  clear 5us/119  upload 0us/119  backgrounds 133us/119  glyphs 182us/119  decorations -  grid 178x63
[2026-08-28T15:00:57Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 144us  skipped 240/240  total 425us/119  frame 414us/118  clear 111us/119  upload 0us/119  backgrounds 132us/119  glyphs 181us/119  decorations -  grid 178x63
[2026-08-28T15:00:57Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 170us  skipped 240/240  total 341us/119  frame 317us/118  clear 5us/119  upload 0us/119  backgrounds 136us/119  glyphs 189us/119  decorations -  grid 178x63
[2026-08-28T15:00:58Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 206us  skipped 240/240  total 478us/119  frame 465us/118  clear 122us/119  upload 0us/119  backgrounds 155us/119  glyphs 199us/119  decorations -  grid 178x63
[2026-08-28T15:00:58Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 148us  skipped 240/240  total 348us/119  frame 328us/118  clear 5us/119  upload 0us/119  backgrounds 148us/119  glyphs 191us/119  decorations -  grid 178x63
[2026-08-28T15:00:59Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 128us  skipped 240/240  total 459us/119  frame 448us/118  clear 117us/119  upload 0us/119  backgrounds 150us/119  glyphs 190us/119  decorations -  grid 178x63
[2026-08-28T15:00:59Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 122us  skipped 240/240  total 352us/119  frame 331us/118  clear 6us/119  upload 0us/119  backgrounds 153us/119  glyphs 189us/119  decorations -  grid 178x63
[2026-08-28T15:01:00Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 144us  skipped 240/240  total 376us/119  frame 367us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T15:01:00Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 239us  skipped 240/240  total 325us/119  frame 305us/118  clear 4us/119  upload 0us/119  backgrounds 129us/119  glyphs 186us/119  decorations -  grid 178x63
[2026-08-28T15:01:01Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 244us  skipped 240/240  total 454us/119  frame 442us/118  clear 117us/119  upload 0us/119  backgrounds 141us/119  glyphs 194us/119  decorations -  grid 178x63
[2026-08-28T15:01:02Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 164us  skipped 240/240  total 333us/119  frame 317us/118  clear 5us/119  upload 0us/119  backgrounds 137us/119  glyphs 189us/119  decorations -  grid 178x63
[2026-08-28T15:01:02Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 192us  skipped 240/240  total 446us/119  frame 433us/118  clear 115us/119  upload 0us/119  backgrounds 141us/119  glyphs 189us/119  decorations -  grid 178x63
[2026-08-28T15:01:03Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 250us  skipped 240/240  total 363us/119  frame 347us/118  clear 6us/119  upload 0us/119  backgrounds 152us/119  glyphs 202us/119  decorations -  grid 178x63
[2026-08-28T15:01:04Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 250us  skipped 240/240  total 500us/119  frame 486us/118  clear 126us/119  upload 0us/119  backgrounds 167us/119  glyphs 208us/119  decorations -  grid 178x63
[2026-08-28T15:01:04Z INFO  alacritree::gpu_timing] gpu grid [quad gated], 240 frames: submit 247us  skipped 240/240  total 496us/119  frame 469us/118  clear 9us/119  upload 0us/119  backgrounds 242us/119  glyphs 244us/119  decorations -  grid 178x63
[2026-08-28T15:01:05Z INFO  alacritree::gpu_timing] gpu grid [quad always], 240 frames: submit 194us  skipped 240/240  total 494us/119  frame 476us/118  clear 125us/119  upload 0us/119  backgrounds 163us/119  glyphs 204us/119  decorations -  grid 178x63
