decorations/percellbg/8pt : pid 29672, running 240s
[2026-08-28T14:16:06Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 133us  skipped 0/240  total 366us/119  frame 454us/118  upload 0us/119  backgrounds 121us/119  glyphs 219us/119  decorations 23us/119  grid 267x96
[2026-08-28T14:16:06Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 136us  skipped 240/240  total 374us/119  frame 469us/118  upload 0us/119  backgrounds 137us/119  glyphs 234us/119  decorations -  grid 267x96
[2026-08-28T14:16:07Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 154us  skipped 0/240  total 399us/119  frame 494us/118  upload 0us/119  backgrounds 135us/119  glyphs 234us/119  decorations 26us/119  grid 267x96
[2026-08-28T14:16:08Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 150us  skipped 240/240  total 398us/119  frame 518us/118  upload 0us/119  backgrounds 147us/119  glyphs 249us/119  decorations -  grid 267x96
[2026-08-28T14:16:09Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 134us  skipped 0/240  total 549us/119  frame 667us/118  upload 0us/119  backgrounds 223us/119  glyphs 277us/119  decorations 41us/119  grid 267x96
[2026-08-28T14:16:09Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 113us  skipped 240/240  total 334us/119  frame 427us/118  upload 0us/119  backgrounds 115us/119  glyphs 218us/119  decorations -  grid 267x96
[2026-08-28T14:16:10Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 131us  skipped 0/240  total 405us/119  frame 500us/118  upload 0us/119  backgrounds 144us/119  glyphs 231us/119  decorations 27us/119  grid 267x96
[2026-08-28T14:16:11Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 131us  skipped 240/240  total 413us/119  frame 517us/118  upload 0us/119  backgrounds 165us/119  glyphs 247us/119  decorations -  grid 267x96
[2026-08-28T14:16:11Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 136us  skipped 0/240  total 463us/119  frame 565us/118  upload 0us/119  backgrounds 177us/119  glyphs 252us/119  decorations 33us/119  grid 267x96
[2026-08-28T14:16:12Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 130us  skipped 240/240  total 444us/119  frame 554us/118  upload 0us/119  backgrounds 184us/119  glyphs 257us/119  decorations -  grid 267x96
[2026-08-28T14:16:13Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 158us  skipped 0/240  total 519us/119  frame 632us/118  upload 0us/119  backgrounds 204us/119  glyphs 274us/119  decorations 38us/119  grid 267x96
[2026-08-28T14:16:14Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 146us  skipped 240/240  total 491us/119  frame 607us/118  upload 0us/119  backgrounds 204us/119  glyphs 273us/119  decorations -  grid 267x96
[2026-08-28T14:16:14Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 142us  skipped 0/240  total 361us/119  frame 451us/118  upload 0us/119  backgrounds 116us/119  glyphs 220us/119  decorations 22us/119  grid 267x96
[2026-08-28T14:16:15Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 137us  skipped 240/240  total 352us/119  frame 444us/118  upload 0us/119  backgrounds 123us/119  glyphs 225us/119  decorations -  grid 267x96
[2026-08-28T14:16:16Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 165us  skipped 0/240  total 397us/119  frame 493us/118  upload 0us/119  backgrounds 133us/119  glyphs 237us/119  decorations 25us/119  grid 267x96
[2026-08-28T14:16:17Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 204us  skipped 240/240  total 401us/119  frame 507us/118  upload 0us/119  backgrounds 144us/119  glyphs 252us/119  decorations -  grid 267x96
[2026-08-28T14:16:17Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 171us  skipped 0/240  total 412us/119  frame 504us/118  upload 0us/119  backgrounds 138us/119  glyphs 241us/119  decorations 26us/119  grid 267x96
[2026-08-28T14:16:18Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 139us  skipped 240/240  total 356us/119  frame 453us/118  upload 0us/119  backgrounds 121us/119  glyphs 226us/119  decorations -  grid 267x96
[2026-08-28T14:16:19Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 164us  skipped 0/240  total 389us/119  frame 482us/118  upload 0us/119  backgrounds 132us/119  glyphs 230us/119  decorations 25us/119  grid 267x96
[2026-08-28T14:16:20Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 126us  skipped 240/240  total 391us/119  frame 493us/118  upload 0us/119  backgrounds 151us/119  glyphs 236us/119  decorations -  grid 267x96
[2026-08-28T14:16:20Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 137us  skipped 0/240  total 434us/119  frame 527us/118  upload 0us/119  backgrounds 154us/119  glyphs 241us/119  decorations 29us/119  grid 267x96
[2026-08-28T14:16:21Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 135us  skipped 240/240  total 366us/119  frame 468us/118  upload 0us/119  backgrounds 131us/119  glyphs 231us/119  decorations -  grid 267x96
[2026-08-28T14:16:22Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 118us  skipped 0/240  total 430us/119  frame 522us/118  upload 0us/119  backgrounds 158us/119  glyphs 238us/119  decorations 30us/119  grid 267x96
[2026-08-28T14:16:22Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 124us  skipped 240/240  total 434us/119  frame 547us/118  upload 0us/119  backgrounds 174us/119  glyphs 254us/119  decorations -  grid 267x96
[2026-08-28T14:16:23Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 138us  skipped 0/240  total 477us/119  frame 583us/118  upload 0us/119  backgrounds 183us/119  glyphs 258us/119  decorations 34us/119  grid 267x96
[2026-08-28T14:16:24Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 131us  skipped 240/240  total 455us/119  frame 562us/118  upload 0us/119  backgrounds 186us/119  glyphs 262us/119  decorations -  grid 267x96
[2026-08-28T14:16:24Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 134us  skipped 0/240  total 515us/119  frame 624us/118  upload 0us/119  backgrounds 205us/119  glyphs 268us/119  decorations 38us/119  grid 267x96
[2026-08-28T14:16:25Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 130us  skipped 240/240  total 490us/119  frame 607us/118  upload 0us/119  backgrounds 213us/119  glyphs 272us/119  decorations -  grid 267x96
[2026-08-28T14:16:26Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 122us  skipped 0/240  total 514us/119  frame 626us/118  upload 0us/119  backgrounds 206us/119  glyphs 268us/119  decorations 39us/119  grid 267x96
[2026-08-28T14:16:26Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 111us  skipped 240/240  total 477us/119  frame 595us/118  upload 0us/119  backgrounds 205us/119  glyphs 268us/119  decorations -  grid 267x96
[2026-08-28T14:16:27Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 148us  skipped 0/240  total 519us/119  frame 631us/118  upload 0us/119  backgrounds 207us/119  glyphs 272us/119  decorations 39us/119  grid 267x96
[2026-08-28T14:16:28Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 133us  skipped 240/240  total 492us/119  frame 613us/118  upload 0us/119  backgrounds 214us/119  glyphs 275us/119  decorations -  grid 267x96
[2026-08-28T14:16:28Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 122us  skipped 0/240  total 520us/119  frame 628us/118  upload 0us/119  backgrounds 207us/119  glyphs 269us/119  decorations 39us/119  grid 267x96
[2026-08-28T14:16:29Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 108us  skipped 240/240  total 481us/119  frame 600us/118  upload 0us/119  backgrounds 206us/119  glyphs 270us/119  decorations -  grid 267x96
[2026-08-28T14:16:30Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 155us  skipped 0/240  total 442us/119  frame 539us/118  upload 0us/119  backgrounds 161us/119  glyphs 252us/119  decorations 30us/119  grid 267x96
[2026-08-28T14:16:30Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 122us  skipped 240/240  total 483us/119  frame 599us/118  upload 0us/119  backgrounds 204us/119  glyphs 276us/119  decorations -  grid 267x96
[2026-08-28T14:16:31Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 142us  skipped 0/240  total 506us/119  frame 613us/118  upload 0us/119  backgrounds 198us/119  glyphs 269us/119  decorations 37us/119  grid 267x96
[2026-08-28T14:16:32Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 138us  skipped 240/240  total 466us/119  frame 581us/118  upload 0us/119  backgrounds 198us/119  glyphs 266us/119  decorations -  grid 267x96
[2026-08-28T14:16:32Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 153us  skipped 0/240  total 506us/119  frame 615us/118  upload 0us/119  backgrounds 198us/119  glyphs 271us/119  decorations 37us/119  grid 267x96
[2026-08-28T14:16:33Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 149us  skipped 240/240  total 470us/119  frame 589us/118  upload 0us/119  backgrounds 198us/119  glyphs 270us/119  decorations -  grid 267x96
[2026-08-28T14:16:34Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 140us  skipped 0/240  total 505us/119  frame 614us/118  upload 0us/119  backgrounds 199us/119  glyphs 267us/119  decorations 37us/119  grid 267x96
[2026-08-28T14:16:34Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 140us  skipped 240/240  total 478us/119  frame 596us/118  upload 0us/119  backgrounds 206us/119  glyphs 271us/119  decorations -  grid 267x96
[2026-08-28T14:16:35Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 132us  skipped 0/240  total 519us/119  frame 627us/118  upload 0us/119  backgrounds 206us/119  glyphs 270us/119  decorations 38us/119  grid 267x96
[2026-08-28T14:16:36Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 126us  skipped 240/240  total 479us/119  frame 593us/118  upload 0us/119  backgrounds 206us/119  glyphs 269us/119  decorations -  grid 267x96
[2026-08-28T14:16:36Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 117us  skipped 0/240  total 513us/119  frame 626us/118  upload 0us/119  backgrounds 206us/119  glyphs 268us/119  decorations 38us/119  grid 267x96
[2026-08-28T14:16:37Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 118us  skipped 240/240  total 472us/119  frame 591us/118  upload 0us/119  backgrounds 203us/119  glyphs 267us/119  decorations -  grid 267x96
[2026-08-28T14:16:38Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 124us  skipped 0/240  total 532us/119  frame 643us/118  upload 0us/119  backgrounds 215us/119  glyphs 273us/119  decorations 40us/119  grid 267x96
[2026-08-28T14:16:38Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 129us  skipped 240/240  total 358us/119  frame 601us/118  upload 0us/119  backgrounds 117us/119  glyphs 225us/119  decorations -  grid 267x96
[2026-08-28T14:16:39Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 133us  skipped 0/240  total 385us/119  frame 477us/118  upload 0us/119  backgrounds 132us/119  glyphs 223us/119  decorations 24us/119  grid 267x96
[2026-08-28T14:16:40Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 126us  skipped 240/240  total 406us/119  frame 513us/118  upload 0us/119  backgrounds 164us/119  glyphs 242us/119  decorations -  grid 267x96
[2026-08-28T14:16:40Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 137us  skipped 0/240  total 461us/119  frame 558us/118  upload 0us/119  backgrounds 171us/119  glyphs 252us/119  decorations 32us/119  grid 267x96
[2026-08-28T14:16:41Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 122us  skipped 240/240  total 444us/119  frame 555us/118  upload 0us/119  backgrounds 182us/119  glyphs 259us/119  decorations -  grid 267x96
[2026-08-28T14:16:42Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 155us  skipped 0/240  total 497us/119  frame 600us/118  upload 0us/119  backgrounds 190us/119  glyphs 266us/119  decorations 36us/119  grid 267x96
[2026-08-28T14:16:42Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 162us  skipped 240/240  total 506us/119  frame 630us/118  upload 0us/119  backgrounds 214us/119  glyphs 290us/119  decorations -  grid 267x96
[2026-08-28T14:16:43Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 154us  skipped 0/240  total 508us/119  frame 618us/118  upload 0us/119  backgrounds 199us/119  glyphs 272us/119  decorations 37us/119  grid 267x96
[2026-08-28T14:16:44Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 137us  skipped 240/240  total 487us/119  frame 612us/118  upload 0us/119  backgrounds 212us/119  glyphs 273us/119  decorations -  grid 267x96
[2026-08-28T14:16:44Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 131us  skipped 0/240  total 520us/119  frame 628us/118  upload 0us/119  backgrounds 207us/119  glyphs 271us/119  decorations 39us/119  grid 267x96
[2026-08-28T14:16:45Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 110us  skipped 240/240  total 330us/119  frame 423us/118  upload 0us/119  backgrounds 114us/119  glyphs 214us/119  decorations -  grid 267x96
[2026-08-28T14:16:46Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 131us  skipped 0/240  total 419us/119  frame 509us/118  upload 0us/119  backgrounds 149us/119  glyphs 236us/119  decorations 28us/119  grid 267x96
[2026-08-28T14:16:46Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 96us  skipped 240/240  total 414us/119  frame 521us/118  upload 0us/119  backgrounds 167us/119  glyphs 246us/119  decorations -  grid 267x96
[2026-08-28T14:16:47Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 125us  skipped 0/240  total 477us/119  frame 579us/118  upload 0us/119  backgrounds 184us/119  glyphs 255us/119  decorations 35us/119  grid 267x96
[2026-08-28T14:16:48Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 110us  skipped 240/240  total 450us/119  frame 562us/118  upload 0us/119  backgrounds 190us/119  glyphs 259us/119  decorations -  grid 267x96
[2026-08-28T14:16:48Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 130us  skipped 0/240  total 493us/119  frame 600us/118  upload 0us/119  backgrounds 192us/119  glyphs 263us/119  decorations 36us/119  grid 267x96
[2026-08-28T14:16:49Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 130us  skipped 240/240  total 467us/119  frame 583us/118  upload 0us/119  backgrounds 198us/119  glyphs 268us/119  decorations -  grid 267x96
[2026-08-28T14:16:50Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 122us  skipped 0/240  total 508us/119  frame 619us/118  upload 0us/119  backgrounds 202us/119  glyphs 267us/119  decorations 38us/119  grid 267x96
[2026-08-28T14:16:50Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 118us  skipped 240/240  total 477us/119  frame 596us/118  upload 0us/119  backgrounds 206us/119  glyphs 268us/119  decorations -  grid 267x96
[2026-08-28T14:16:51Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 215us  skipped 0/240  total 587us/119  frame 709us/118  upload 0us/119  backgrounds 238us/119  glyphs 302us/119  decorations 44us/119  grid 267x96
[2026-08-28T14:16:52Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 130us  skipped 240/240  total 532us/119  frame 663us/118  upload 0us/119  backgrounds 237us/119  glyphs 292us/119  decorations -  grid 267x96
[2026-08-28T14:16:52Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 175us  skipped 0/240  total 563us/119  frame 684us/118  upload 0us/119  backgrounds 227us/119  glyphs 291us/119  decorations 42us/119  grid 267x96
[2026-08-28T14:16:53Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 158us  skipped 240/240  total 531us/119  frame 654us/118  upload 0us/119  backgrounds 232us/119  glyphs 290us/119  decorations -  grid 267x96
[2026-08-28T14:16:54Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 131us  skipped 0/240  total 565us/119  frame 685us/118  upload 0us/119  backgrounds 234us/119  glyphs 285us/119  decorations 44us/119  grid 267x96
[2026-08-28T14:16:54Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 125us  skipped 240/240  total 508us/119  frame 631us/118  upload 0us/119  backgrounds 224us/119  glyphs 282us/119  decorations -  grid 267x96
[2026-08-28T14:16:55Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 123us  skipped 0/240  total 531us/119  frame 643us/118  upload 0us/119  backgrounds 215us/119  glyphs 275us/119  decorations 40us/119  grid 267x96
[2026-08-28T14:16:56Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 125us  skipped 240/240  total 478us/119  frame 596us/118  upload 0us/119  backgrounds 206us/119  glyphs 270us/119  decorations -  grid 267x96
[2026-08-28T14:16:56Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 122us  skipped 0/240  total 507us/119  frame 615us/118  upload 0us/119  backgrounds 202us/119  glyphs 264us/119  decorations 38us/119  grid 267x96
[2026-08-28T14:16:57Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 120us  skipped 240/240  total 443us/119  frame 559us/118  upload 0us/119  backgrounds 186us/119  glyphs 257us/119  decorations -  grid 267x96
[2026-08-28T14:16:58Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 157us  skipped 0/240  total 512us/119  frame 618us/118  upload 0us/119  backgrounds 199us/119  glyphs 270us/119  decorations 37us/119  grid 267x96
[2026-08-28T14:16:59Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 181us  skipped 240/240  total 501us/119  frame 624us/118  upload 0us/119  backgrounds 213us/119  glyphs 287us/119  decorations -  grid 267x96
[2026-08-28T14:17:00Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 208us  skipped 0/240  total 646us/119  frame 781us/118  upload 0us/119  backgrounds 275us/119  glyphs 319us/119  decorations 51us/119  grid 267x96
[2026-08-28T14:17:01Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 233us  skipped 240/240  total 644us/119  frame 799us/118  upload 0us/119  backgrounds 298us/119  glyphs 339us/119  decorations -  grid 267x96
[2026-08-28T14:17:01Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 180us  skipped 0/240  total 643us/119  frame 781us/118  upload 0us/119  backgrounds 272us/119  glyphs 310us/119  decorations 51us/119  grid 267x96
[2026-08-28T14:17:02Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 139us  skipped 240/240  total 546us/119  frame 680us/118  upload 0us/119  backgrounds 249us/119  glyphs 295us/119  decorations -  grid 267x96
[2026-08-28T14:17:03Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 155us  skipped 0/240  total 572us/119  frame 693us/118  upload 0us/119  backgrounds 234us/119  glyphs 290us/119  decorations 44us/119  grid 267x96
[2026-08-28T14:17:03Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 148us  skipped 240/240  total 544us/119  frame 684us/118  upload 0us/119  backgrounds 247us/119  glyphs 294us/119  decorations -  grid 267x96
[2026-08-28T14:17:04Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 134us  skipped 0/240  total 426us/119  frame 531us/118  upload 0us/119  backgrounds 151us/119  glyphs 242us/119  decorations 29us/119  grid 267x96
[2026-08-28T14:17:05Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 191us  skipped 240/240  total 505us/119  frame 631us/118  upload 0us/119  backgrounds 225us/119  glyphs 279us/119  decorations -  grid 267x96
[2026-08-28T14:17:06Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 217us  skipped 0/240  total 554us/119  frame 666us/118  upload 0us/119  backgrounds 221us/119  glyphs 286us/119  decorations 41us/119  grid 267x96
[2026-08-28T14:17:07Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 161us  skipped 240/240  total 512us/119  frame 635us/118  upload 0us/119  backgrounds 226us/119  glyphs 284us/119  decorations -  grid 267x96
[2026-08-28T14:17:07Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 120us  skipped 0/240  total 548us/119  frame 664us/118  upload 0us/119  backgrounds 225us/119  glyphs 278us/119  decorations 42us/119  grid 267x96
[2026-08-28T14:17:08Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 123us  skipped 240/240  total 501us/119  frame 627us/118  upload 0us/119  backgrounds 223us/119  glyphs 277us/119  decorations -  grid 267x96
[2026-08-28T14:17:09Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 128us  skipped 0/240  total 529us/119  frame 642us/118  upload 0us/119  backgrounds 215us/119  glyphs 271us/119  decorations 40us/119  grid 267x96
[2026-08-28T14:17:09Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 122us  skipped 240/240  total 482us/119  frame 597us/118  upload 0us/119  backgrounds 208us/119  glyphs 269us/119  decorations -  grid 267x96
[2026-08-28T14:17:10Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 116us  skipped 0/240  total 508us/119  frame 616us/118  upload 0us/119  backgrounds 204us/119  glyphs 263us/119  decorations 38us/119  grid 267x96
[2026-08-28T14:17:11Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 122us  skipped 240/240  total 464us/119  frame 579us/118  upload 0us/119  backgrounds 198us/119  glyphs 263us/119  decorations -  grid 267x96
[2026-08-28T14:17:11Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 137us  skipped 0/240  total 501us/119  frame 604us/118  upload 0us/119  backgrounds 198us/119  glyphs 262us/119  decorations 37us/119  grid 267x96
[2026-08-28T14:17:12Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 120us  skipped 240/240  total 480us/119  frame 597us/118  upload 0us/119  backgrounds 206us/119  glyphs 270us/119  decorations -  grid 267x96
[2026-08-28T14:17:13Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 148us  skipped 0/240  total 503us/119  frame 610us/118  upload 0us/119  backgrounds 196us/119  glyphs 259us/119  decorations 37us/119  grid 267x96
[2026-08-28T14:17:14Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 164us  skipped 240/240  total 414us/119  frame 522us/118  upload 0us/119  backgrounds 162us/119  glyphs 250us/119  decorations -  grid 267x96
[2026-08-28T14:17:14Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 180us  skipped 0/240  total 588us/119  frame 708us/118  upload 0us/119  backgrounds 239us/119  glyphs 297us/119  decorations 44us/119  grid 267x96
[2026-08-28T14:17:15Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 129us  skipped 240/240  total 482us/119  frame 600us/118  upload 0us/119  backgrounds 208us/119  glyphs 271us/119  decorations -  grid 267x96
