decorations/percellbg : pid 107324, running 240s
[2026-08-28T14:44:35Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 126us  skipped 240/240  total 393us/119  frame 379us/118  clear 103us/119  upload 0us/119  backgrounds 112us/119  glyphs 176us/119  decorations -  grid 178x63
[2026-08-28T14:44:36Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 116us  skipped 0/240  total 394us/119  frame 373us/118  clear 101us/119  upload 0us/119  backgrounds 109us/119  glyphs 170us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:36Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 114us  skipped 240/240  total 383us/119  frame 372us/118  clear 102us/119  upload 0us/119  backgrounds 110us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:44:36Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 118us  skipped 0/240  total 386us/119  frame 367us/118  clear 100us/119  upload 0us/119  backgrounds 106us/119  glyphs 168us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:37Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 105us  skipped 240/240  total 378us/119  frame 369us/118  clear 100us/119  upload 0us/119  backgrounds 107us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:44:37Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 118us  skipped 0/240  total 385us/119  frame 361us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 167us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:38Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 109us  skipped 240/240  total 383us/119  frame 371us/118  clear 102us/119  upload 0us/119  backgrounds 110us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:44:38Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 98us  skipped 0/240  total 380us/119  frame 358us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 163us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:39Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 112us  skipped 240/240  total 373us/119  frame 363us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:44:39Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 128us  skipped 0/240  total 384us/119  frame 362us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 166us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:39Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 106us  skipped 240/240  total 370us/119  frame 358us/118  clear 100us/119  upload 0us/119  backgrounds 105us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:44:40Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 103us  skipped 0/240  total 378us/119  frame 359us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 162us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:40Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 122us  skipped 240/240  total 372us/119  frame 365us/118  clear 100us/119  upload 0us/119  backgrounds 106us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:44:41Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 127us  skipped 0/240  total 390us/119  frame 370us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 169us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:41Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 116us  skipped 240/240  total 376us/119  frame 364us/118  clear 100us/119  upload 0us/119  backgrounds 107us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:44:42Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 133us  skipped 0/240  total 390us/119  frame 368us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 170us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:42Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 132us  skipped 240/240  total 376us/119  frame 367us/118  clear 100us/119  upload 0us/119  backgrounds 108us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:44:43Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 162us  skipped 0/240  total 412us/119  frame 390us/118  clear 105us/119  upload 0us/119  backgrounds 116us/119  glyphs 178us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:43Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 168us  skipped 240/240  total 428us/119  frame 417us/118  clear 110us/119  upload 0us/119  backgrounds 130us/119  glyphs 188us/119  decorations -  grid 178x63
[2026-08-28T14:44:44Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 132us  skipped 0/240  total 430us/119  frame 409us/118  clear 106us/119  upload 0us/119  backgrounds 129us/119  glyphs 180us/119  decorations 14us/119  grid 178x63
[2026-08-28T14:44:44Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 128us  skipped 240/240  total 410us/119  frame 399us/118  clear 106us/119  upload 0us/119  backgrounds 126us/119  glyphs 178us/119  decorations -  grid 178x63
[2026-08-28T14:44:45Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 149us  skipped 0/240  total 430us/119  frame 406us/118  clear 107us/119  upload 0us/119  backgrounds 127us/119  glyphs 181us/119  decorations 14us/119  grid 178x63
[2026-08-28T14:44:45Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 108us  skipped 240/240  total 404us/119  frame 392us/118  clear 105us/119  upload 0us/119  backgrounds 122us/119  glyphs 174us/119  decorations -  grid 178x63
[2026-08-28T14:44:46Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 124us  skipped 0/240  total 417us/119  frame 392us/118  clear 105us/119  upload 0us/119  backgrounds 121us/119  glyphs 175us/119  decorations 13us/119  grid 178x63
[2026-08-28T14:44:46Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 131us  skipped 240/240  total 403us/119  frame 388us/118  clear 105us/119  upload 0us/119  backgrounds 119us/119  glyphs 177us/119  decorations -  grid 178x63
[2026-08-28T14:44:47Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 126us  skipped 0/240  total 407us/119  frame 387us/118  clear 103us/119  upload 0us/119  backgrounds 118us/119  glyphs 173us/119  decorations 13us/119  grid 178x63
[2026-08-28T14:44:47Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 125us  skipped 240/240  total 395us/119  frame 385us/118  clear 103us/119  upload 0us/119  backgrounds 116us/119  glyphs 174us/119  decorations -  grid 178x63
[2026-08-28T14:44:48Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 134us  skipped 0/240  total 402us/119  frame 381us/118  clear 103us/119  upload 0us/119  backgrounds 114us/119  glyphs 173us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:48Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 106us  skipped 240/240  total 388us/119  frame 373us/118  clear 102us/119  upload 0us/119  backgrounds 113us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:44:49Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 143us  skipped 0/240  total 400us/119  frame 377us/118  clear 103us/119  upload 0us/119  backgrounds 111us/119  glyphs 172us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:49Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 110us  skipped 240/240  total 379us/119  frame 366us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:44:50Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 139us  skipped 0/240  total 396us/119  frame 373us/118  clear 102us/119  upload 0us/119  backgrounds 110us/119  glyphs 170us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:50Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 131us  skipped 240/240  total 379us/119  frame 368us/118  clear 102us/119  upload 0us/119  backgrounds 109us/119  glyphs 168us/119  decorations -  grid 178x63
[2026-08-28T14:44:50Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 119us  skipped 0/240  total 389us/119  frame 370us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 168us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:51Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 133us  skipped 240/240  total 385us/119  frame 370us/118  clear 102us/119  upload 0us/119  backgrounds 110us/119  glyphs 172us/119  decorations -  grid 178x63
[2026-08-28T14:44:51Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 154us  skipped 0/240  total 401us/119  frame 376us/118  clear 103us/119  upload 0us/119  backgrounds 111us/119  glyphs 173us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:52Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 118us  skipped 240/240  total 381us/119  frame 369us/118  clear 102us/119  upload 0us/119  backgrounds 109us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:44:52Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 131us  skipped 0/240  total 396us/119  frame 372us/118  clear 102us/119  upload 0us/119  backgrounds 110us/119  glyphs 170us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:53Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 144us  skipped 240/240  total 402us/119  frame 391us/118  clear 105us/119  upload 0us/119  backgrounds 116us/119  glyphs 179us/119  decorations -  grid 178x63
[2026-08-28T14:44:53Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 166us  skipped 0/240  total 417us/119  frame 394us/118  clear 106us/119  upload 0us/119  backgrounds 118us/119  glyphs 180us/119  decorations 13us/119  grid 178x63
[2026-08-28T14:44:54Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 117us  skipped 240/240  total 384us/119  frame 371us/118  clear 102us/119  upload 0us/119  backgrounds 112us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:44:54Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 128us  skipped 0/240  total 399us/119  frame 376us/118  clear 102us/119  upload 0us/119  backgrounds 111us/119  glyphs 171us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:55Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 129us  skipped 240/240  total 386us/119  frame 373us/118  clear 102us/119  upload 0us/119  backgrounds 111us/119  glyphs 171us/119  decorations -  grid 178x63
[2026-08-28T14:44:55Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 113us  skipped 0/240  total 389us/119  frame 367us/118  clear 101us/119  upload 0us/119  backgrounds 109us/119  glyphs 166us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:44:56Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 124us  skipped 240/240  total 370us/119  frame 359us/118  clear 100us/119  upload 0us/119  backgrounds 106us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:44:56Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 118us  skipped 0/240  total 381us/119  frame 361us/118  clear 99us/119  upload 0us/119  backgrounds 105us/119  glyphs 165us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:56Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 123us  skipped 240/240  total 373us/119  frame 358us/118  clear 100us/119  upload 0us/119  backgrounds 106us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:44:57Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 115us  skipped 0/240  total 381us/119  frame 358us/118  clear 99us/119  upload 0us/119  backgrounds 106us/119  glyphs 164us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:57Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 107us  skipped 240/240  total 374us/119  frame 362us/118  clear 100us/119  upload 0us/119  backgrounds 107us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:44:58Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 104us  skipped 0/240  total 380us/119  frame 358us/118  clear 99us/119  upload 0us/119  backgrounds 105us/119  glyphs 164us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:58Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 114us  skipped 240/240  total 370us/119  frame 355us/118  clear 99us/119  upload 0us/119  backgrounds 105us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:44:59Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 141us  skipped 0/240  total 390us/119  frame 366us/118  clear 101us/119  upload 0us/119  backgrounds 109us/119  glyphs 169us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:44:59Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 112us  skipped 240/240  total 367us/119  frame 356us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 162us/119  decorations -  grid 178x63
[2026-08-28T14:44:59Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 117us  skipped 0/240  total 378us/119  frame 358us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 163us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:00Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 136us  skipped 240/240  total 376us/119  frame 367us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:45:00Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 134us  skipped 0/240  total 395us/119  frame 378us/118  clear 101us/119  upload 0us/119  backgrounds 111us/119  glyphs 169us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:01Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 139us  skipped 240/240  total 401us/119  frame 389us/118  clear 105us/119  upload 0us/119  backgrounds 117us/119  glyphs 177us/119  decorations -  grid 178x63
[2026-08-28T14:45:02Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 161us  skipped 0/240  total 424us/119  frame 400us/118  clear 107us/119  upload 0us/119  backgrounds 121us/119  glyphs 182us/119  decorations 13us/119  grid 178x63
[2026-08-28T14:45:02Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 125us  skipped 240/240  total 406us/119  frame 390us/118  clear 105us/119  upload 0us/119  backgrounds 122us/119  glyphs 177us/119  decorations -  grid 178x63
[2026-08-28T14:45:03Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 187us  skipped 0/240  total 449us/119  frame 420us/118  clear 111us/119  upload 0us/119  backgrounds 132us/119  glyphs 188us/119  decorations 14us/119  grid 178x63
[2026-08-28T14:45:03Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 164us  skipped 240/240  total 439us/119  frame 425us/118  clear 112us/119  upload 0us/119  backgrounds 134us/119  glyphs 190us/119  decorations -  grid 178x63
[2026-08-28T14:45:04Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 175us  skipped 0/240  total 462us/119  frame 434us/118  clear 111us/119  upload 0us/119  backgrounds 136us/119  glyphs 193us/119  decorations 14us/119  grid 178x63
[2026-08-28T14:45:04Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 148us  skipped 240/240  total 463us/119  frame 449us/118  clear 117us/119  upload 0us/119  backgrounds 145us/119  glyphs 196us/119  decorations -  grid 178x63
[2026-08-28T14:45:05Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 175us  skipped 0/240  total 471us/119  frame 444us/118  clear 115us/119  upload 0us/119  backgrounds 145us/119  glyphs 195us/119  decorations 15us/119  grid 178x63
[2026-08-28T14:45:05Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 153us  skipped 240/240  total 478us/119  frame 462us/118  clear 119us/119  upload 0us/119  backgrounds 154us/119  glyphs 201us/119  decorations -  grid 178x63
[2026-08-28T14:45:06Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 150us  skipped 0/240  total 474us/119  frame 446us/118  clear 115us/119  upload 0us/119  backgrounds 151us/119  glyphs 189us/119  decorations 16us/119  grid 178x63
[2026-08-28T14:45:06Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 110us  skipped 240/240  total 422us/119  frame 410us/118  clear 108us/119  upload 0us/119  backgrounds 135us/119  glyphs 179us/119  decorations -  grid 178x63
[2026-08-28T14:45:07Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 124us  skipped 0/240  total 390us/119  frame 367us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 166us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:45:07Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 107us  skipped 240/240  total 376us/119  frame 365us/118  clear 101us/119  upload 0us/119  backgrounds 107us/119  glyphs 167us/119  decorations -  grid 178x63
[2026-08-28T14:45:08Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 100us  skipped 0/240  total 380us/119  frame 360us/118  clear 100us/119  upload 0us/119  backgrounds 104us/119  glyphs 163us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:08Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 99us  skipped 240/240  total 367us/119  frame 354us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 162us/119  decorations -  grid 178x63
[2026-08-28T14:45:08Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 119us  skipped 0/240  total 379us/119  frame 360us/118  clear 99us/119  upload 0us/119  backgrounds 105us/119  glyphs 164us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:09Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 95us  skipped 240/240  total 365us/119  frame 353us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 162us/119  decorations -  grid 178x63
[2026-08-28T14:45:09Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 105us  skipped 0/240  total 377us/119  frame 355us/118  clear 99us/119  upload 0us/119  backgrounds 103us/119  glyphs 162us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:10Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 112us  skipped 240/240  total 368us/119  frame 356us/118  clear 99us/119  upload 0us/119  backgrounds 105us/119  glyphs 162us/119  decorations -  grid 178x63
[2026-08-28T14:45:10Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 103us  skipped 0/240  total 378us/119  frame 356us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 162us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:11Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 97us  skipped 240/240  total 365us/119  frame 356us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 161us/119  decorations -  grid 178x63
[2026-08-28T14:45:11Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 142us  skipped 0/240  total 386us/119  frame 366us/118  clear 101us/119  upload 0us/119  backgrounds 108us/119  glyphs 166us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:11Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 116us  skipped 240/240  total 371us/119  frame 359us/118  clear 100us/119  upload 0us/119  backgrounds 105us/119  glyphs 165us/119  decorations -  grid 178x63
[2026-08-28T14:45:12Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 89us  skipped 0/240  total 376us/119  frame 359us/118  clear 99us/119  upload 0us/119  backgrounds 103us/119  glyphs 161us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:12Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 114us  skipped 240/240  total 370us/119  frame 358us/118  clear 100us/119  upload 0us/119  backgrounds 105us/119  glyphs 164us/119  decorations -  grid 178x63
[2026-08-28T14:45:13Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 154us  skipped 0/240  total 412us/119  frame 388us/118  clear 104us/119  upload 0us/119  backgrounds 118us/119  glyphs 176us/119  decorations 12us/119  grid 178x63
[2026-08-28T14:45:13Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 149us  skipped 240/240  total 382us/119  frame 372us/118  clear 102us/119  upload 0us/119  backgrounds 109us/119  glyphs 170us/119  decorations -  grid 178x63
[2026-08-28T14:45:14Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 114us  skipped 0/240  total 378us/119  frame 360us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 162us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:14Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 114us  skipped 240/240  total 376us/119  frame 362us/118  clear 101us/119  upload 0us/119  backgrounds 107us/119  glyphs 166us/119  decorations -  grid 178x63
[2026-08-28T14:45:15Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 112us  skipped 0/240  total 376us/119  frame 356us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 162us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:15Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 116us  skipped 240/240  total 378us/119  frame 366us/118  clear 100us/119  upload 0us/119  backgrounds 108us/119  glyphs 169us/119  decorations -  grid 178x63
[2026-08-28T14:45:15Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 125us  skipped 0/240  total 379us/119  frame 359us/118  clear 99us/119  upload 0us/119  backgrounds 105us/119  glyphs 163us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:16Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 91us  skipped 240/240  total 363us/119  frame 353us/118  clear 98us/119  upload 0us/119  backgrounds 103us/119  glyphs 161us/119  decorations -  grid 178x63
[2026-08-28T14:45:16Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 92us  skipped 0/240  total 373us/119  frame 354us/118  clear 98us/119  upload 0us/119  backgrounds 102us/119  glyphs 160us/119  decorations 11us/119  grid 178x63
[2026-08-28T14:45:17Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 104us  skipped 240/240  total 369us/119  frame 358us/118  clear 100us/119  upload 0us/119  backgrounds 105us/119  glyphs 163us/119  decorations -  grid 178x63
[2026-08-28T14:45:17Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 106us  skipped 0/240  total 378us/119  frame 356us/118  clear 99us/119  upload 0us/119  backgrounds 104us/119  glyphs 163us/119  decorations 11us/119  grid 178x63
